Lat,Lon,Pop Density,Intersections,Pedways,Bikeways,POIs,Transit,WalkScore
40.7546,-73.9738,18526.32,322.13,3260.77,20.37,1778.72,355.23,96
40.6303,-74.1519,15439.02,271.2,1340.72,30.56,2668.71,33.1,75
40.7624,-73.7796,14387.76,174.43,1023.68,16.55,213.9,72.57,74
40.7359,-73.7437,9540.47,150.24,600.97,29.28,229.18,73.85,65
40.5427,-74.1731,8595.9,280.11,1413.3,0.0,1591.55,24.19,74
40.7611,-73.9041,12250.0,156.61,1921.32,3.82,348.87,84.03,62
40.6102,-74.0812,19138.46,250.83,942.2,2.55,783.04,28.01,66
40.5485,-74.2022,4985.89,219.0,602.24,0.0,976.57,7.64,39
40.7573,-73.8732,32366.67,291.57,2869.88,35.65,306.85,175.71,91
40.8961,-73.913,7034.16,36.92,161.7,6.37,57.3,10.19,58
40.6676,-73.8084,26124.14,233.0,1517.7,1.27,86.58,40.74,61
40.597,-73.7662,18222.22,211.36,627.71,12.73,34.38,47.11,54
40.6042,-73.7489,29043.32,240.64,1661.58,26.74,91.67,66.21,88
40.7244,-73.7999,20062.18,261.01,1485.87,11.46,255.92,129.87,82
40.6035,-73.7576,32395.52,257.19,1313.98,31.83,110.77,53.48,77
40.5781,-74.1624,11112.1,268.65,1047.88,11.46,12090.68,28.01,74
40.7445,-73.949,35008.47,244.46,2103.39,61.12,663.36,165.52,98
40.6841,-73.9082,50444.44,213.9,2569.4,2.55,306.85,226.64,86
40.6316,-73.8938,34054.55,155.34,1590.28,25.46,95.49,103.13,73
40.7136,-73.8966,26914.29,184.62,1683.22,20.37,328.5,134.96,87
40.8165,-73.9105,74352.27,233.0,928.19,35.65,225.36,124.78,91
40.8853,-73.902,32441.18,155.34,515.66,59.84,168.07,64.94,97
40.8311,-73.88,69815.79,140.06,1503.7,112.05,219.0,85.31,88
40.6406,-74.0104,95000.0,216.45,2771.84,24.19,460.91,178.25,92
40.5889,-74.0885,15737.7,367.97,1068.25,5.09,3063.41,38.2,76
40.6054,-73.9487,28257.58,189.71,2146.68,3.82,238.1,176.98,83
40.6557,-73.9067,48225.81,192.26,2948.82,24.19,57.3,126.05,82
40.7069,-73.9249,15756.1,236.82,2501.92,14.01,687.55,117.14,96
40.7468,-74.0022,140565.22,255.92,2412.79,42.02,1478.23,161.7,98
40.783,-73.847,32702.48,179.53,1763.44,0.0,75.12,50.93,93
40.6053,-74.17,6410.63,141.33,467.28,25.46,4753.0,24.19,71
40.8351,-73.9403,170548.78,213.9,1875.48,98.04,281.39,98.04,89
40.6301,-73.9813,47987.5,219.0,2619.05,20.37,283.93,127.32,89
40.6357,-74.0336,19103.26,131.14,1741.79,36.92,250.83,113.32,65
40.7185,-73.8208,33774.51,220.27,1860.2,40.74,194.81,71.3,81
40.6243,-74.0167,37696.97,203.72,2734.92,42.02,217.72,193.53,86
40.6956,-73.9894,21309.73,329.77,3815.9,182.07,1911.13,207.54,99
40.7793,-73.9544,130142.86,227.91,2641.97,17.83,1201.94,185.89,100
40.7398,-73.8187,21639.05,185.89,1875.48,26.74,334.86,81.49,84
