Lat,Lon,Pop Density,Intersections,Pedways,Bikeways,POIs,Transit,WalkScore
33.817,-84.4605,1141.57,2.55,40.74,20.37,10.19,0,38
33.6776,-84.3807,1745.6,0,19.1,1.27,21.65,0,28
33.8613,-84.3768,4814.91,3.82,22.92,3.82,31.83,0,64
33.8387,-84.4229,1948.91,8.91,54.75,0,42.02,0,27
33.7767,-84.466,2454.7,1.27,57.3,0,30.56,0,40
33.7906,-84.3492,4376.46,6.37,67.48,1.27,314.49,3.82,63
33.7581,-84.3644,8761.1,47.11,741.03,59.84,267.38,0,93
33.7566,-84.4498,2673.97,1.27,112.05,10.19,24.19,3.82,22
33.7681,-84.4209,2772.94,3.82,169.34,11.46,31.83,5.09,39
33.7308,-84.3771,4828.07,16.55,930.74,1.27,145.15,25.46,78
33.7074,-84.5428,1693.47,0,14.01,2.55,11.46,0,4
33.8657,-84.3507,1987.51,0,176.98,0,2.55,0,20
33.7098,-84.5204,1869.22,0,0,0,1.27,0,4
33.6761,-84.4034,3388.64,6.37,48.38,1.27,28.01,0,55
33.7088,-84.4358,2583.61,1.27,57.3,0,26.74,0,6
33.8618,-84.3498,3245.64,0,524.57,0,31.83,0,48
33.8518,-84.3715,4814.91,35.65,543.67,3.82,146.42,5.09,39
33.8521,-84.358,17263.35,29.28,1333.08,10.19,160.43,5.09,89
33.8283,-84.3617,7020.3,64.94,471.1,14.01,122.23,20.37,58
33.7375,-84.4936,1429.67,0,19.1,0,10.19,0,10
33.8252,-84.3943,2150.09,6.37,0,1.27,24.19,6.37,44
33.8062,-84.4346,2628.4,5.09,15.28,1.27,24.19,0,41
33.7119,-84.4397,2583.61,0,19.1,0,22.92,0,32
33.7188,-84.4115,2582.68,7.64,95.49,10.19,40.74,0,56
33.731,-84.3944,3929.35,19.1,352.69,6.37,114.59,11.46,45
33.6777,-84.3699,1745.6,0,28.01,1.27,15.28,0,5
33.877,-84.4232,1006.61,3.82,0,0,2.55,0,1
33.7334,-84.362,4828.07,26.74,580.6,5.09,44.56,21.65,48
33.8546,-84.3653,15700.0,35.65,1094.99,2.55,136.24,5.09,68
33.7847,-84.3758,3169.72,35.65,847.98,21.65,320.86,1.27,89
33.6739,-84.4014,3388.64,2.55,25.46,2.55,24.19,0,34
33.8238,-84.3734,4521.44,56.02,173.16,1.27,73.85,16.55,53
33.7157,-84.4439,2446.78,0,0,0,15.28,0,25
33.772,-84.4042,10860.5,24.19,1167.56,49.66,226.64,43.29,69
33.8035,-84.4408,1141.57,3.82,11.46,0,16.55,0,32
33.7007,-84.4688,8466.82,1.27,2.55,0,12.73,0,29
33.7878,-84.3924,11229.34,62.39,1194.3,21.65,241.92,35.65,86
33.7512,-84.3501,8984.08,101.86,621.34,34.38,133.69,10.19,87
33.8113,-84.4711,1773.01,3.82,14.01,0,33.1,1.27,50
33.7955,-84.4939,772.12,7.64,8.91,0,10.19,0,23
33.7075,-84.4151,2582.68,5.09,206.26,0,21.65,0,32
33.8597,-84.4404,989.66,6.37,64.94,0,17.83,2.55,5
33.7527,-84.2979,4174.83,17.83,606.06,2.55,42.02,0,48
33.7996,-84.316,4397.48,7.64,575.5,15.28,143.88,15.28,21
33.6925,-84.3585,2674.81,1.27,7.64,0,14.01,0,8
33.7453,-84.5169,2605.77,1.27,0,0,5.09,0,4
33.7435,-84.3718,7213.33,33.1,1310.16,3.82,182.07,16.55,87
33.7079,-84.4067,2582.68,3.82,40.74,0,34.38,0,38
33.6836,-84.5306,1242.4,0,0,0,3.82,0,1
